product_id,product_name,category,discounted_price,actual_price,discount_percentage,rating,rating_count,savings,processed_at,brand,product_type,length,color,features,category_L1,category_L2,category_L3,category_L4,category_L5,product_name_clean
B0B4DT8MKT,"Wecool Unbreakable 3 in 1 Charging Cable with 3A Speed, Fast Charging Multi Purpose Cable 1.25 Mtr Long, Type C cable, Micro Usb Cable and Cable for iPhone, White",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,348,1499,77,4.2,656,1151,13-04-2026 18:32,Wecool,Cable,1.25 m,White,fast charging,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,Wecool Unbreakable 3 in 1 Charging Cable with 3A Speed Fast Charging Multi Purpose Cable 125 Mtr Long Type C cable Micro Usb Cable and Cable for iPhone White
B08CDKQ8T6,"Portronics Konnect L 1.2Mtr, Fast Charging 3A Micro USB Cable with Charge & Sync Function (Grey)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,154,349,56,4.3,7064,195,13-04-2026 18:32,Portronics,Cable,1.2m,Grey,fast charging,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,Portronics Konnect L 12Mtr Fast Charging 3A Micro USB Cable with Charge  Sync Function Grey
B0994GFWBH,Lapster 1.5 mtr USB 2.0 Type A Male to USB A Male Cable for computer and laptop,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,139,999,86,4,1313,860,13-04-2026 18:32,Lapster,Cable,1.5 m,Not Specified,None,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,Lapster 15 mtr USB 20 Type A Male to USB A Male Cable for computer and laptop
B01GGKZ0V6,AmazonBasics USB Type-C to USB Type-C 2.0 Cable - 3 Feet Laptop (0.9 Meters) - White,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,329,845,61,4.2,29746,516,13-04-2026 18:32,AmazonBasics,Cable,3 feet,White,None,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,AmazonBasics USB TypeC to USB TypeC 20 Cable  3 Feet Laptop 09 Meters  White
B08WKFSN84,"Wayona Type C To Type C 65W/3.25A Nylon Braided Fast Charging Cable Compatible For Laptop, Macbook, Samsung Galaxy M33 M53 M51 S20 Ultra, A71, A53, A51, Ipad Pro 2018 (1M, Grey)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,379,1099,66,4.3,2806,720,13-04-2026 18:32,Wayona,Cable,33 m,Grey,"fast charging, braided",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,Wayona Type C To Type C 65W325A Nylon Braided Fast Charging Cable Compatible For Laptop Macbook Samsung Galaxy M33 M53 M51 S20 Ultra A71 A53 A51 Ipad Pro 2018 1M Grey
B0B5ZF3NRK,"CEDO 65W OnePlus Dash Warp Charge Cable, USB A to Type C Data Sync Fast Charging Cable Compatible with One Plus 3 /3T /5 /5T /6 /6T /7 /7T /7 pro & for All Type C Devices - 1 Meter, Red",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,349,599,42,4.1,210,250,13-04-2026 18:32,CEDO,Cable,1 m,Red,fast charging,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,CEDO 65W OnePlus Dash Warp Charge Cable USB A to Type C Data Sync Fast Charging Cable Compatible with One Plus 3 3T 5 5T 6 6T 7 7T 7 pro  for All Type C Devices  1 Meter Red
B09Q8HMKZX,"Portronics Konnect L 20W PD Quick Charge Type-C to 8-Pin USB Mobile Charging Cable, 1.2M, Tangle Resistant, Fast Data Sync(Grey)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,263,699,62,4.1,450,436,13-04-2026 18:32,Portronics,Cable,1.2m,Grey,None,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,Portronics Konnect L 20W PD Quick Charge TypeC to 8Pin USB Mobile Charging Cable 12M Tangle Resistant Fast Data SyncGrey
B0B86CDHL1,"oraimo 65W Type C to C Fast Charging Cable USB C to USB C Cable High Speed Syncing, Nylon Braided 1M length with LED Indicator Compatible For Laptop, Macbook, Samsung Galaxy S22 S20 S10 S20Fe S21 S21 Ultra A70 A51 A71 A50S M31 M51 M31S M53 5G",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,349,899,61,4.5,149,550,13-04-2026 18:32,oraimo,Cable,1m,Not Specified,"fast charging, braided",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,oraimo 65W Type C to C Fast Charging Cable USB C to USB C Cable High Speed Syncing Nylon Braided 1M length with LED Indicator Compatible For Laptop Macbook Samsung Galaxy S22 S20 S10 S20Fe S21 S21 Ultra A70 A51 A71 A50S M31 M51 M31S M53 5G
B08R69VDHT,"Pinnaclz Original Combo of 2 Micro USB Fast Charging Cable, USB Charging Cable for Data Transfer Perfect for Android Smart Phones White 1.2 Meter Made in India (Pack of 2)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,115,499,77,4,7732,384,13-04-2026 18:32,Pinnaclz,Cable,2 m,White,"fast charging, smart",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,Pinnaclz Original Combo of 2 Micro USB Fast Charging Cable USB Charging Cable for Data Transfer Perfect for Android Smart Phones White 12 Meter Made in India Pack of 2
B07GVGTSLN,"Wayona Usb Type C Fast Charger Cable Fast Charging Usb C Cable/Cord Compatible For Samsung Galaxy S10E S10 S9 S8 Plus S10+,Note 10 Note 9 Note 8,S20,M31S,M40,Realme X3,Pixel 2 Xl (3 Ft Pack Of 1,Grey)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,325,1299,75,4.2,10576,974,13-04-2026 18:32,Wayona,Cable,3 ft,Grey,fast charging,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,Wayona Usb Type C Fast Charger Cable Fast Charging Usb C CableCord Compatible For Samsung Galaxy S10E S10 S9 S8 Plus S10Note 10 Note 9 Note 8S20M31SM40Realme X3Pixel 2 Xl 3 Ft Pack Of 1Grey
B0BMXMLSMM,"Lapster 65W compatible for OnePlus Dash Warp Charge Cable , type c to c cable fast charging Data Sync Cable Compatible with One Plus 10R / 9RT/ 9 pro/ 9R/ 8T/ 9/ Nord & for All Type C Devices – Red, 1 Meter",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,199,999,80,4.5,127,800,13-04-2026 18:32,Lapster,Cable,1 m,Red,fast charging,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,Lapster 65W compatible for OnePlus Dash Warp Charge Cable  type c to c cable fast charging Data Sync Cable Compatible with One Plus 10R  9RT 9 pro 9R 8T 9 Nord  for All Type C Devices  Red 1 Meter
B098NS6PVG,"Ambrane Unbreakable 60W / 3A Fast Charging 1.5m Braided Type C Cable for Smartphones, Tablets, Laptops & other Type C devices, PD Technology, 480Mbps Data Sync, Quick Charge 3.0 (RCT15A, Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,199,349,43,4,43994,150,13-04-2026 18:32,Ambrane,Cable,1.5m,Black,"fast charging, braided, smart",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,Ambrane Unbreakable 60W  3A Fast Charging 15m Braided Type C Cable for Smartphones Tablets Laptops  other Type C devices PD Technology 480Mbps Data Sync Quick Charge 30 RCT15A Black
B08Y1TFSP6,"pTron Solero TB301 3A Type-C Data and Fast Charging Cable, Made in India, 480Mbps Data Sync, Strong and Durable 1.5-Meter Nylon Braided USB Cable for Type-C Devices for Charging Adapter (Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,149,1000,85,3.9,24871,851,13-04-2026 18:32,pTron,Cable,480m,Black,"fast charging, braided",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,pTron Solero TB301 3A TypeC Data and Fast Charging Cable Made in India 480Mbps Data Sync Strong and Durable 15Meter Nylon Braided USB Cable for TypeC Devices for Charging Adapter Black
B08WRWPM22,"boAt Micro USB 55 Tangle-free, Sturdy Micro USB Cable with 3A Fast Charging & 480mbps Data Transmission (Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,176.63,499,65,4.1,15188,322.37,13-04-2026 18:32,boAt,Cable,480m,Black,fast charging,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,boAt Micro USB 55 Tanglefree Sturdy Micro USB Cable with 3A Fast Charging  480mbps Data Transmission Black
B082LZGK39,"Ambrane Unbreakable 60W / 3A Fast Charging 1.5m Braided Micro USB Cable for Smartphones, Tablets, Laptops & Other Micro USB Devices, 480Mbps Data Sync, Quick Charge 3.0 (RCM15, Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,199,299,33,4,43994,100,13-04-2026 18:32,Ambrane,Cable,1.5m,Black,"fast charging, braided, smart",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,Ambrane Unbreakable 60W  3A Fast Charging 15m Braided Micro USB Cable for Smartphones Tablets Laptops  Other Micro USB Devices 480Mbps Data Sync Quick Charge 30 RCM15 Black
B0789LZTCJ,boAt Rugged v3 Extra Tough Unbreakable Braided Micro USB Cable 1.5 Meter (Black),Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,299,799,63,4.2,94363,500,13-04-2026 18:32,boAt,Cable,1.5 m,Black,braided,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,boAt Rugged v3 Extra Tough Unbreakable Braided Micro USB Cable 15 Meter Black
B082LSVT4B,"Ambrane Unbreakable 60W / 3A Fast Charging 1.5m Braided Type C to Type C Cable for Smartphones, Tablets, Laptops & Other Type C Devices, PD Technology, 480Mbps Data Sync (RCTT15, Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,249,399,38,4,43994,150,13-04-2026 18:32,Ambrane,Cable,1.5m,Black,"fast charging, braided, smart",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,Ambrane Unbreakable 60W  3A Fast Charging 15m Braided Type C to Type C Cable for Smartphones Tablets Laptops  Other Type C Devices PD Technology 480Mbps Data Sync RCTT15 Black
B08WRBG3XW,"boAt Type C A325 Tangle-free, Sturdy Type C Cable with 3A Rapid Charging & 480mbps Data Transmission(Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,199,499,60,4.1,13045,300,13-04-2026 18:32,boAt,Cable,480m,Black,None,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,boAt Type C A325 Tanglefree Sturdy Type C Cable with 3A Rapid Charging  480mbps Data TransmissionBlack
B09C6HXFC1,"Duracell USB Lightning Apple Certified (Mfi) Braided Sync & Charge Cable For Iphone, Ipad And Ipod. Fast Charging Lightning Cable, 3.9 Feet (1.2M) - Black",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,970,1799,46,4.5,815,829,13-04-2026 18:32,Duracell,Cable,3.9 feet,Black,"fast charging, braided",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,Duracell USB Lightning Apple Certified Mfi Braided Sync  Charge Cable For Iphone Ipad And Ipod Fast Charging Lightning Cable 39 Feet 12M  Black
B094JNXNPV,"Ambrane Unbreakable 3 in 1 Fast Charging Braided Multipurpose Cable for Speaker with 2.1 A Speed - 1.25 meter, Black",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,299,399,25,4,2766,100,13-04-2026 18:32,Ambrane,Cable,1.25 m,Black,"fast charging, braided",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,Ambrane Unbreakable 3 in 1 Fast Charging Braided Multipurpose Cable for Speaker with 21 A Speed  125 meter Black
B09W5XR9RT,"Duracell USB C To Lightning Apple Certified (Mfi) Braided Sync & Charge Cable For Iphone, Ipad And Ipod. Fast Charging Lightning Cable, 3.9 Feet (1.2M) - Black",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,970,1999,51,4.4,184,1029,13-04-2026 18:32,Duracell,Cable,3.9 feet,Black,"fast charging, braided",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,Duracell USB C To Lightning Apple Certified Mfi Braided Sync  Charge Cable For Iphone Ipad And Ipod Fast Charging Lightning Cable 39 Feet 12M  Black
B077Z65HSD,"boAt A400 USB Type-C to USB-A 2.0 Male Data Cable, 2 Meter (Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,299,999,70,4.3,20850,700,13-04-2026 18:32,boAt,Cable,2.0 m,Black,None,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,boAt A400 USB TypeC to USBA 20 Male Data Cable 2 Meter Black
B00NH11PEY,"AmazonBasics USB 2.0 - A-Male to A-Female Extension Cable for Personal Computer, Printer (Black, 9.8 Feet/3 Meters)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,199,750,73,4.5,74976,551,13-04-2026 18:32,AmazonBasics,Cable,9.8 feet,Black,None,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,AmazonBasics USB 20  AMale to AFemale Extension Cable for Personal Computer Printer Black 98 Feet3 Meters
B09CMM3VGK,"Ambrane 60W / 3A Type C Fast Charging Unbreakable 1.5m L Shaped Braided Cable, PD Technology, 480Mbps Data Transfer for Smartphones, Tablet, Laptops & other type c devices (ABLC10, Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,179,499,64,4,1934,320,13-04-2026 18:32,Ambrane,Cable,1.5m,Black,"fast charging, braided, smart",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,Ambrane 60W  3A Type C Fast Charging Unbreakable 15m L Shaped Braided Cable PD Technology 480Mbps Data Transfer for Smartphones Tablet Laptops  other type c devices ABLC10 Black
B0B4HJNPV4,"pTron Solero T351 3.5Amps Fast Charging Type-C to Type-C PD Data & Charging USB Cable, Made in India, 480Mbps Data Sync, Durable 1 Meter Long Cable for Type-C Smartphones, Tablets & Laptops (Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,199,999,80,3.9,1075,800,13-04-2026 18:32,pTron,Cable,480m,Black,"fast charging, smart",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,pTron Solero T351 35Amps Fast Charging TypeC to TypeC PD Data  Charging USB Cable Made in India 480Mbps Data Sync Durable 1 Meter Long Cable for TypeC Smartphones Tablets  Laptops Black
B08Y1SJVV5,"pTron Solero MB301 3A Micro USB Data & Charging Cable, Made in India, 480Mbps Data Sync, Strong & Durable 1.5-Meter Nylon Braided USB Cable for Micro USB Devices - (Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,99,666.66,85,3.9,24871,567.66,13-04-2026 18:32,pTron,Cable,480m,Black,braided,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,pTron Solero MB301 3A Micro USB Data  Charging Cable Made in India 480Mbps Data Sync Strong  Durable 15Meter Nylon Braided USB Cable for Micro USB Devices  Black
B09C6HWG18,"Duracell Type C To Type C 5A (100W) Braided Sync & Fast Charging Cable, 3.9 Feet (1.2M). USB C to C Cable, Supports PD & QC 3.0 Charging, 5 GBPS Data Transmission – Black",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,970,1999,51,4.2,462,1029,13-04-2026 18:32,Duracell,Cable,3.9 feet,Black,"fast charging, braided",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,Duracell Type C To Type C 5A 100W Braided Sync  Fast Charging Cable 39 Feet 12M USB C to C Cable Supports PD  QC 30 Charging 5 GBPS Data Transmission  Black
B00NH11KIK,"AmazonBasics USB 2.0 Cable - A-Male to B-Male - for Personal Computer, Printer- 6 Feet (1.8 Meters), Black",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,209,695,70,4.5,107687,486,13-04-2026 18:32,AmazonBasics,Cable,6 feet,Black,None,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,AmazonBasics USB 20 Cable  AMale to BMale  for Personal Computer Printer 6 Feet 18 Meters Black
B07JW1Y6XV,"Wayona Nylon Braided 3A Lightning to USB A Syncing and Fast Charging Data Cable for iPhone, Ipad (3 FT Pack of 1, Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,399,1099,64,4.2,24269,700,13-04-2026 18:32,Wayona,Cable,3 ft,Black,"fast charging, braided",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,Wayona Nylon Braided 3A Lightning to USB A Syncing and Fast Charging Data Cable for iPhone Ipad 3 FT Pack of 1 Black
B07XJYYH7L,"Wecool Nylon Braided Multifunction Fast Charging Cable For Android Smartphone, Ios And Type C Usb Devices, 3 In 1 Charging Cable, 3A, (3 Feet) (Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,333,999,67,3.3,9792,666,13-04-2026 18:32,Wecool,Cable,3 feet,Black,"fast charging, braided, smart",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,Wecool Nylon Braided Multifunction Fast Charging Cable For Android Smartphone Ios And Type C Usb Devices 3 In 1 Charging Cable 3A 3 Feet Black
B07232M876,"Amazonbasics Micro Usb Fast Charging Cable For Android Smartphone,Personal Computer,Printer With Gold Plated Connectors (6 Feet, Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,199,395,50,4.2,92595,196,13-04-2026 18:32,AmazonBasics,Cable,6 feet,Black,"fast charging, smart",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,Amazonbasics Micro Usb Fast Charging Cable For Android SmartphonePersonal ComputerPrinter With Gold Plated Connectors 6 Feet Black
B0711PVX6Z,"AmazonBasics Micro USB Fast Charging Cable for Android Phones with Gold Plated Connectors (3 Feet, Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,179,500,64,4.2,92595,321,13-04-2026 18:32,AmazonBasics,Cable,3 feet,Black,fast charging,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,AmazonBasics Micro USB Fast Charging Cable for Android Phones with Gold Plated Connectors 3 Feet Black
B01GGKYKQM,"Amazon Basics USB Type-C to USB-A 2.0 Male Fast Charging Cable for Laptop - 3 Feet (0.9 Meters), Black",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,219,700,69,4.3,20053,481,13-04-2026 18:32,Amazon,Cable,2.0 m,Black,fast charging,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,Amazon Basics USB TypeC to USBA 20 Male Fast Charging Cable for Laptop  3 Feet 09 Meters Black
B09RWZRCP1,"boAt Type C A750 Stress Resistant, Tangle-free, Sturdy Flat Cable with 6.5A Fast Charging & 480Mbps Data Transmission, 10000+ Bends Lifespan and Extended 1.5m Length(Rebellious Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,399,999,60,4.1,1780,600,13-04-2026 18:32,boAt,Cable,480m,Black,fast charging,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,boAt Type C A750 Stress Resistant Tanglefree Sturdy Flat Cable with 65A Fast Charging  480Mbps Data Transmission 10000 Bends Lifespan and Extended 15m LengthRebellious Black
B09CMP1SC8,"Ambrane 2 in 1 Type-C & Micro USB Cable with 60W / 3A Fast Charging, 480 mbps High Data, PD Technology & Quick Charge 3.0, Compatible with All Type-C & Micro USB Devices (ABDC-10, Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,199,499,60,4.1,602,300,13-04-2026 18:32,Ambrane,Cable,480 m,Black,fast charging,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,Ambrane 2 in 1 TypeC  Micro USB Cable with 60W  3A Fast Charging 480 mbps High Data PD Technology  Quick Charge 30 Compatible with All TypeC  Micro USB Devices ABDC10 Black
B09YLXYP7Y,"Ambrane 60W / 3A Fast Charging Output Cable with Type-C to USB for Mobile, Neckband, True Wireless Earphone Charging, 480mbps Data Sync Speed, 1m Length (ACT - AZ10, Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,179,399,55,4,1423,220,13-04-2026 18:32,Ambrane,Cable,480m,Black,"fast charging, wireless",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,Ambrane 60W  3A Fast Charging Output Cable with TypeC to USB for Mobile Neckband True Wireless Earphone Charging 480mbps Data Sync Speed 1m Length ACT  AZ10 Black
B0974H97TJ,"boAt A 350 Type C Cable for Smartphone, Charging Adapter (1.5m, Carbon Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,299,799,63,4.4,28791,500,13-04-2026 18:32,boAt,Cable,1.5m,Black,smart,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,boAt A 350 Type C Cable for Smartphone Charging Adapter 15m Carbon Black
B08HDH26JX,"boAt Deuce USB 300 2 in 1 Type-C & Micro USB Stress Resistant, Sturdy Cable with 3A Fast Charging & 480mbps Data Transmission, 10000+ Bends Lifespan and Extended 1.5m Length(Mercurial Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,299,699,57,4.2,94363,400,13-04-2026 18:32,boAt,Cable,480m,Black,fast charging,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,boAt Deuce USB 300 2 in 1 TypeC  Micro USB Stress Resistant Sturdy Cable with 3A Fast Charging  480mbps Data Transmission 10000 Bends Lifespan and Extended 15m LengthMercurial Black
B08Y5KXR6Z,"PTron Solero T241 2.4A Type-C Data & Charging USB Cable, Made in India, 480Mbps Data Sync, Durable 1-Meter Long USB Cable for Type-C USB Devices for Charging Adapter (Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,99,800,88,3.9,24871,701,13-04-2026 18:32,pTron,Cable,480m,Black,None,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,PTron Solero T241 24A TypeC Data  Charging USB Cable Made in India 480Mbps Data Sync Durable 1Meter Long USB Cable for TypeC USB Devices for Charging Adapter Black
B0974G5Q2Y,"boAt Laptop, Smartphone Type-c A400 Male Data Cable (Carbon Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,273.1,999,73,4.3,20850,725.9,13-04-2026 18:32,boAt,Cable,400 m,Black,smart,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,boAt Laptop Smartphone Typec A400 Male Data Cable Carbon Black
B09QGZM8QB,"Wayona Usb Type C 65W 6Ft/2M Long Fast Charging Cable Compatible For Samsung S22 S20 Fe S21 Ultra A33 A53 A01 A73 A70 A51 M33 M53 M51 M31(2M, Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,399,999,60,4.3,2806,600,13-04-2026 18:32,Wayona,Cable,6ft,Black,fast charging,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,Wayona Usb Type C 65W 6Ft2M Long Fast Charging Cable Compatible For Samsung S22 S20 Fe S21 Ultra A33 A53 A01 A73 A70 A51 M33 M53 M51 M312M Black
B071SDRGWL,"boAt Type-c A400 Type-c to USB A Cable for All Type C Phones (Lg nexus 5x), 1Mtr(Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,349,699,50,4.3,20850,350,13-04-2026 18:32,boAt,Cable,1m,Black,None,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,boAt Typec A400 Typec to USB A Cable for All Type C Phones Lg nexus 5x 1MtrBlack
B08PSQRW2T,"Zoul Type C to Type C Fast Charging Cable 65W 2M/6ft USB C Nylon Braided Cord Compatible with MacBook Oneplus 9 9R Samsung Galaxy S21 Ultra S20+ (2M, Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,399,1099,64,4.1,2685,700,13-04-2026 18:32,Zoul,Cable,2m,Black,"fast charging, braided",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,Zoul Type C to Type C Fast Charging Cable 65W 2M6ft USB C Nylon Braided Cord Compatible with MacBook Oneplus 9 9R Samsung Galaxy S21 Ultra S20 2M Black
B09CMQRQM6,"Ambrane Fast 100W Output Cable with Type-C to Type-C for Mobile, Laptop, Macbook & Table Charging, 480mbps Data Sync Speed, Braided Cable, 1.5m Length (ABCC-100, Black-Grey)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,499,899,44,4.2,919,400,13-04-2026 18:32,Ambrane,Cable,480m,Black,braided,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,Ambrane Fast 100W Output Cable with TypeC to TypeC for Mobile Laptop Macbook  Table Charging 480mbps Data Sync Speed Braided Cable 15m Length ABCC100 BlackGrey
B09C6H53KH,"Duracell Type-C To Micro 1.2M braided Sync & Charge Cable, USB C to Micro Fast Charge Compatible for fast data transmission (Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,368,699,47,4.2,387,331,13-04-2026 18:32,Duracell,Cable,1.2m,Black,braided,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,Duracell TypeC To Micro 12M braided Sync  Charge Cable USB C to Micro Fast Charge Compatible for fast data transmission Black
B081FG1QYX,"Wayona Type C Cable Nylon Braided USB C QC 3.0 Fast Charging Short Power Bank Cable for Samsung Galaxy S10e/S10+/S10/S9/S9+/Note 9/S8/Note 8, LG G7 G5 G6, Moto G6 G7 (0.25M, Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,339,999,66,4.3,6255,660,13-04-2026 18:32,Wayona,Cable,0.25m,Black,"fast charging, braided",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,Wayona Type C Cable Nylon Braided USB C QC 30 Fast Charging Short Power Bank Cable for Samsung Galaxy S10eS10S10S9S9Note 9S8Note 8 LG G7 G5 G6 Moto G6 G7 025M Black
B0B3RHX6B6,Ambrane BCL-15 Lightning Cable for Smartphone (1.5m Black),Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,149,399,63,3.9,57,250,13-04-2026 18:32,Ambrane,Cable,1.5m,Black,smart,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,Ambrane BCL15 Lightning Cable for Smartphone 15m Black
B084N18QZY,"Belkin USB C to USB-C Fast Charging Type C Cable, 60W PD, 3.3 feet (1 meter) for Laptop, Personal Computer, Tablet, Smartphone - Black, USB-IF Certified",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,599,849,29,4.5,577,250,13-04-2026 18:32,Belkin,Cable,3.3 feet,Black,"fast charging, smart",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,Belkin USB C to USBC Fast Charging Type C Cable 60W PD 33 feet 1 meter for Laptop Personal Computer Tablet Smartphone  Black USBIF Certified
